/a/[/r/Antonym/,/c/en/ardor/n/,/c/en/apathy/]	/r/Antonym	/c/en/ardor/n	/c/en/apathy	"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
/a/[/r/Antonym/,/c/en/areligious/a/,/c/en/religious/]	/r/Antonym	/c/en/areligious/a	/c/en/religious	"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
/a/[/r/Antonym/,/c/en/aren't/v/,/c/en/am/]	/r/Antonym	/c/en/aren't/v	/c/en/am	"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
/a/[/r/Antonym/,/c/en/aren't/v/,/c/en/are/]	/r/Antonym	/c/en/aren't/v	/c/en/are	"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
/a/[/r/Antonym/,/c/en/argumentum_ad_crumenam/,/c/en/argumentum_ad_lazarum/]	/r/Antonym	/c/en/argumentum_ad_crumenam	/c/en/argumentum_ad_lazarum	"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
/a/[/r/Antonym/,/c/en/argumentum_ad_lazarum/n/,/c/en/argumentum_ad_crumenam/]	/r/Antonym	/c/en/argumentum_ad_lazarum/n	/c/en/argumentum_ad_crumenam	"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
/a/[/r/Antonym/,/c/en/aries/n/,/c/en/libra/]	/r/Antonym	/c/en/aries/n	/c/en/libra	"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/abed/]	/r/Antonym	/c/en/arise	/c/en/abed	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""abed"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[abed]]"", ""weight"": 0.152}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/descend/]	/r/Antonym	/c/en/arise	/c/en/descend	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""descend"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[descend]]"", ""weight"": 0.242}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/down/]	/r/Antonym	/c/en/arise	/c/en/down	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity"", ""process"": ""/s/process/split_words""}], ""surfaceEnd"": ""down"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[down]]"", ""weight"": 1.343}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/fall/]	/r/Antonym	/c/en/arise	/c/en/fall	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity"", ""process"": ""/s/process/split_words""}, {""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""fall"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[fall]]"", ""weight"": 0.689}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/fall_down/]	/r/Antonym	/c/en/arise	/c/en/fall_down	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""fall down"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[fall down]]"", ""weight"": 0.253}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/get_down/]	/r/Antonym	/c/en/arise	/c/en/get_down	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""get down"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[get down]]"", ""weight"": 0.134}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/go/]	/r/Antonym	/c/en/arise	/c/en/go	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity"", ""process"": ""/s/process/split_words""}], ""surfaceEnd"": ""go"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[go]]"", ""weight"": 0.202}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/go_down/]	/r/Antonym	/c/en/arise	/c/en/go_down	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""go down"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[go down]]"", ""weight"": 0.202}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/lay/]	/r/Antonym	/c/en/arise	/c/en/lay	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity"", ""process"": ""/s/process/split_words""}], ""surfaceEnd"": ""lay"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[lay]]"", ""weight"": 0.343}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/lay_down/]	/r/Antonym	/c/en/arise	/c/en/lay_down	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""lay down"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[lay down]]"", ""weight"": 0.343}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/lie/]	/r/Antonym	/c/en/arise	/c/en/lie	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity"", ""process"": ""/s/process/split_words""}], ""surfaceEnd"": ""lie"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[lie]]"", ""weight"": 0.214}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/lie_down/]	/r/Antonym	/c/en/arise	/c/en/lie_down	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""lie down"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[lie down]]"", ""weight"": 0.214}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/lower/]	/r/Antonym	/c/en/arise	/c/en/lower	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""lower"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[lower]]"", ""weight"": 0.166}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/repose/]	/r/Antonym	/c/en/arise	/c/en/repose	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""repose"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[repose]]"", ""weight"": 0.15}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/set/]	/r/Antonym	/c/en/arise	/c/en/set	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""set"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[set]]"", ""weight"": 0.26}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/sit/]	/r/Antonym	/c/en/arise	/c/en/sit	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity"", ""process"": ""/s/process/split_words""}], ""surfaceEnd"": ""sit"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[sit]]"", ""weight"": 0.197}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/sit_down/]	/r/Antonym	/c/en/arise	/c/en/sit_down	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""sit down"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[sit down]]"", ""weight"": 0.197}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/sitting/]	/r/Antonym	/c/en/arise	/c/en/sitting	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity"", ""process"": ""/s/process/split_words""}], ""surfaceEnd"": ""sitting"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[sitting]]"", ""weight"": 0.134}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/sitting_down/]	/r/Antonym	/c/en/arise	/c/en/sitting_down	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""sitting down"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[sitting down]]"", ""weight"": 0.134}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/sleep/]	/r/Antonym	/c/en/arise	/c/en/sleep	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""sleep"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[sleep]]"", ""weight"": 0.223}"
/a/[/r/Antonym/,/c/en/arise/,/c/en/sleeping/]	/r/Antonym	/c/en/arise	/c/en/sleeping	"{""dataset"": ""/d/verbosity"", ""license"": ""cc:by/4.0"", ""sources"": [{""contributor"": ""/s/resource/verbosity""}], ""surfaceEnd"": ""sleeping"", ""surfaceStart"": ""arise"", ""surfaceText"": ""[[arise]] is the opposite of [[sleeping]]"", ""weight"": 0.145}"
